StudentID,OldStudentID,CorrespondenceLanguageCode,CounselorNumber,StudentPersonalEmailAddress,SchoolCode,StudentNumber,StateStudentID,LastName,FirstName,MiddleName,Gender,Grade,GradeLevelShortDescription,GradeLevelLongDescription,Birthdate,ParentGuardianName,HomePhone,StudentMobilePhone,MailingAddress,MailingAddressCity,MailingAddressState,MailingAddressZipCode,ResidenceAddress,ResidenceAddressCity,ResidenceAddressState,ResidenceAddressZipCode,AddressVerified,EthnicityCode,RaceCode1,SchoolEnterDate,SchoolLeaveDate,DistrictEnterDate,AttendanceProgramCodePrimary,LockerNumber,LowSchedulingPeriod,HighSchedulingPeriod,FamilyKey,LanguageFluencyCode,HomeLanguageCode,ParentEdLevelCode,ParentEmailAddress,StudentEmailAddress,NetworkLoginID,EarlyWarningPoints,HomeRoomTeacherNumber,NotificationPreferenceCode,NextSchoolCode,NextGrade,NextGradeLevelShortDescription,NextGradeLevelLongDescription
99400362,0,00,994723,,994,362,9940000362,Caldera,Allison,Anne,F,10,10,Tenth Grade,2007-04-08T00:00:00,M/M C Caldera,7775557069,,22855 Sepulveda Ave,Eagle Rock,CA,99999,22855 Sepulveda Ave,Eagle Rock,CA,99999,False,Y,,2018-11-07T00:00:00,,2012-11-07T00:00:00,,,0,9,1150,E,00,12,,Allison.Caldera@example.com,,7.0,0,,0,11,11,Eleventh Grade
99400363,0,01,994723,,994,363,9940000363,Calderon,Deidre,E,F,10,10,Tenth Grade,2006-12-01T00:00:00,M/M C Calderon,7775556467,,994 E Watergate St,Eagle Rock,CA,99999,994 E Watergate St,Eagle Rock,CA,99999,False,Y,,2018-05-12T00:00:00,,2012-08-09T00:00:00,,,0,9,1058,L,01,12,,Deidre.Calderon@example.com,,10.0,0,,0,11,11,Eleventh Grade
99400364,0,01,994708,,994,364,9940000364,Calderon,Kamal,A,M,12,12,Twelfth Grade,2005-05-26T00:00:00,M/M C Calderon,7775556467,,994 E Watergate St,Eagle Rock,CA,99999,994 E Watergate St,Eagle Rock,CA,99999,False,Y,,2016-05-14T00:00:00,,2010-05-26T00:00:00,,,0,9,1058,I,01,15,,Kamal.Calderon@example.com,,0.0,0,,0,13,13,Reserved for Graduating Seniors
99400365,0,01,994723,,994,365,9940000365,Calderon,Natalie,,F,10,10,Tenth Grade,2006-12-28T00:00:00,M/M C Calderon,7775550809,,448 W Florence Ave,Eagle Rock,CA,99999,448 W Florence Ave,Eagle Rock,CA,99999,False,Y,,2019-01-31T00:00:00,,2012-01-31T00:00:00,,,0,9,152,L,01,13,,Natalie.Calderon@example.com,,42.0,0,,0,11,11,Eleventh Grade
99400366,0,00,994929,,994,366,9940000366,Calderon,Roman,Adrian,M,12,12,Twelfth Grade,2005-07-26T00:00:00,M/M C Calderon,7775559461,,11013 E Laxford Rd,Eagle Rock,CA,99999,11013 E Laxford Rd,Eagle Rock,CA,99999,False,N,400,2019-09-11T00:00:00,,2010-07-26T00:00:00,S,,0,9,1571,E,00,13,,Roman.Calderon@example.com,,10.0,0,,0,13,13,Reserved for Graduating Seniors
99400367,0,00,994716,,994,367,9940000367,Caldwell,Brandon,Matthew,M,11,11,Eleventh Grade,2006-02-15T00:00:00,M/M C Caldwell,7775554328,,998 Wellington Rd,Eagle Rock,CA,99999,998 Wellington Rd,Eagle Rock,CA,99999,False,N,700,2016-09-01T00:00:00,,2011-08-08T00:00:00,,,0,9,725,E,00,12,,Brandon.Caldwell@example.com,,17.0,0,,0,12,12,Twelfth Grade
99400368,0,01,994723,,994,368,9940000368,Calero,Michael,A,M,10,10,Tenth Grade,2006-07-11T00:00:00,M/M C Calero,7775559461,,777 E Claraday #13,Eagle Rock,CA,99999,777 E Claraday #13,Eagle Rock,CA,99999,False,Y,,2015-08-27T00:00:00,,2012-08-09T00:00:00,,,0,9,1482,I,01,14,,Michael.Calero@example.com,,26.0,0,,0,11,11,Eleventh Grade
99400369,0,00,994623,,994,369,9940000369,Call,Pierre,Randall,M,9,9,Ninth Grade,2007-09-21T00:00:00,M/M C Call,7775552559,,1123 E Farland St,Eagle Rock,CA,99999,1123 E Farland St,Eagle Rock,CA,99999,False,N,700,2017-08-17T00:00:00,,2013-08-15T00:00:00,,,0,9,442,E,00,12,,Pierre.Call@example.com,,3.0,0,,0,10,10,Tenth Grade
99400370,0,00,994716,,994,370,9940000370,Callaway,April,Shannon,F,11,11,Eleventh Grade,2006-05-26T00:00:00,M/M C Callaway,7775558422,,1101 S Pennyslvania,Eagle Rock,CA,99999,1101 S Pennyslvania,Eagle Rock,CA,99999,False,N,700,2014-05-30T00:00:00,,2011-08-08T00:00:00,,,0,9,1330,E,00,10,,April.Callaway@example.com,,0.0,0,,0,12,12,Twelfth Grade
99400371,0,00,994708,,994,371,9940000371,Calucag,Thais,J,F,12,12,Twelfth Grade,2005-06-30T00:00:00,M/M C Calucag,7775559264,,5533 Rockvale Ave,Eagle Rock,CA,99999,5533 Rockvale Ave,Eagle Rock,CA,99999,False,N,400,2016-08-19T00:00:00,,2010-06-30T00:00:00,,,0,9,1446,E,00,12,,Thais.Calucag@example.com,,50.0,0,,0,13,13,Reserved for Graduating Seniors
99400372,0,00,994723,,994,372,9940000372,Camacho,Brett,E,M,10,10,Tenth Grade,2006-11-28T00:00:00,M/M C Camacho,7775551049,,22307 E Sepulveda Ave,Eagle Rock,CA,99999,22307 E Sepulveda Ave,Eagle Rock,CA,99999,False,Y,,2018-08-17T00:00:00,,2012-08-17T00:00:00,,,0,9,195,E,00,11,,Brett.Camacho@example.com,,12.0,0,,0,11,11,Eleventh Grade
99400373,0,00,0,,994,373,9940000373,Camacho,Carlos,C,M,8,8,Eighth Grade,2008-08-15T00:00:00,M/M C Camacho,9998361039,,801 S. Lyon C-6,Eagle Rock,CA,99999,801 S. Lyon C-6,Eagle Rock,CA,99999,False,Y,,2023-08-03T00:00:00,,,,,0,9,0,E,,,,Carlos.Camacho@example.com,,0.0,0,,999,9,9,Ninth Grade
99400374,0,00,994708,,994,374,9940000374,Camacho,Kimberly,Y,F,12,12,Twelfth Grade,2005-05-13T00:00:00,M/M C Camacho,7775551049,,22307 E Sepulveda Ave,Huntington Beach,CA,99999,22307 E Sepulveda Ave,Huntington Beach,CA,99999,False,Y,,2016-05-13T00:00:00,,2010-05-13T00:00:00,,,0,9,195,E,00,11,,Kimberly.Camacho@example.com,,3.0,0,,0,13,13,Reserved for Graduating Seniors
99400375,0,00,994723,,994,375,9940000375,Camacho,Konnie,,F,10,10,Tenth Grade,2007-05-27T00:00:00,M/M C Camacho,7775550492,,990 Casa Hermosa,Eagle Rock,CA,99999,990 Casa Hermosa,Eagle Rock,CA,99999,False,Y,,2015-05-12T00:00:00,,2012-08-09T00:00:00,,,0,9,99,E,00,10,,Konnie.Camacho@example.com,,7.0,0,,0,11,11,Eleventh Grade
99400376,0,00,994723,,994,376,9940000376,Camacho,Omar,,M,10,10,Tenth Grade,2007-05-27T00:00:00,M/M C Camacho,7775550492,,990 Casa Hermosa Dr,Eagle Rock,CA,99999,990 Casa Hermosa Dr,Eagle Rock,CA,99999,False,Y,,2015-05-12T00:00:00,,2012-08-09T00:00:00,,,0,9,99,E,00,10,,Omar.Camacho@example.com,,7.0,0,,0,11,11,Eleventh Grade
99400377,0,01,0,,994,377,9940000377,Camacho,Ruben,,M,8,8,Eighth Grade,2010-05-24T00:00:00,M/M C Camacho,7775553091,,1170 W 11th St,Eagle Rock,CA,99999,1170 W 11th St,Eagle Rock,CA,99999,False,Y,100,2023-08-03T00:00:00,,2022-02-26T00:00:00,,,0,9,0,L,01,12,,Ruben.Camacho@example.com,,0.0,0,,999,9,9,Ninth Grade
99400378,0,00,994723,,994,378,9940000378,Cameron,Morgan,M,F,10,10,Tenth Grade,2006-07-31T00:00:00,M/M C Cameron,7775556166,,770 Cordelia Ave,Eagle Rock,CA,99999,770 Cordelia Ave,Eagle Rock,CA,99999,False,N,700,2015-05-12T00:00:00,,2012-08-09T00:00:00,,,0,9,1011,E,00,13,,Morgan.Cameron@example.com,,24.0,0,,0,11,11,Eleventh Grade
99400379,0,00,0,,994,379,9940000379,Cameron,Rachel,R,F,8,8,Eighth Grade,2008-12-30T00:00:00,M/M R Cameron,9995444932,,1131 Windsor,Eagle Rock,CA,99999,1131 Windsor,Eagle Rock,CA,99999,False,N,700,2023-08-03T00:00:00,,,,,0,9,0,E,,,,Rachel.Cameron@example.com,,0.0,0,,999,9,9,Ninth Grade
99400380,0,00,994716,,994,380,9940000380,Campagna,Shamika,R,F,11,11,Eleventh Grade,2005-11-24T00:00:00,M/M C Campagna,7775550333,,224 S Wilson Ave.,Eagle Rock,CA,99999,224 S Wilson Ave.,Eagle Rock,CA,99999,False,Y,,2017-05-19T00:00:00,,2011-08-08T00:00:00,,,0,9,67,E,00,12,,Shamika.Campagna@example.com,,10.0,0,,0,12,12,Twelfth Grade
99400381,0,00,994623,,994,381,9940000381,Campbell,Amanda,M,F,9,9,Ninth Grade,2008-10-22T00:00:00,M/M C Campbell,7775552926,,2205 E Ballinger Ave,Eagle Rock,CA,99999,2205 E Ballinger Ave,Eagle Rock,CA,99999,False,N,700,2011-09-07T00:00:00,,2013-08-15T00:00:00,,,1,9,506,E,00,11,,Amanda.Campbell@example.com,,3.0,0,,0,10,10,Tenth Grade
99400382,0,00,994623,,994,382,9940000382,Campos,Melissa,D,F,9,9,Ninth Grade,2008-04-18T00:00:00,M/M C Campos,7775555917,,22839 E Sepulveda Ave,Eagle Rock,CA,99999,22839 E Sepulveda Ave,Eagle Rock,CA,99999,False,Y,,2010-09-02T00:00:00,,2013-08-15T00:00:00,,,0,9,977,E,00,11,,Melissa.Campos@example.com,,8.0,0,,0,10,10,Tenth Grade
99400383,0,00,994723,,994,383,9940000383,Canedy,Daniella,,F,10,10,Tenth Grade,2007-07-14T00:00:00,M/M C Canedy,7775550361,,22210 E Clearpoint Hwy#148,Eagle Rock,CA,99999,22210 E Clearpoint Hwy#148,Eagle Rock,CA,99999,False,N,100,2016-01-06T00:00:00,,2012-08-09T00:00:00,,,0,9,73,E,00,12,,Daniella.Canedy@example.com,,0.0,0,,0,11,11,Eleventh Grade
99400384,0,05,994723,,994,384,9940000384,Canlas,Alexis,O,F,10,10,Tenth Grade,2006-09-11T00:00:00,M/M C Canlas,7775557446,,5515 Lemon Ave,Eagle Rock,CA,99999,5515 Lemon Ave,Eagle Rock,CA,99999,False,N,400,2019-10-03T00:00:00,2023-01-20T00:00:00,2012-09-11T00:00:00,,,0,9,1199,I,05,12,,Alexis.Canlas@example.com,,0.0,0,,0,11,11,Eleventh Grade
99400385,0,05,0,,994,385,9940000385,Canlobo,Micah Alexie,,F,8,8,Eighth Grade,2010-10-17T00:00:00,M/M C Canlobo,7775552440,,22837 E Cienega Ave,Eagle Rock,CA,99999,22837 E Cienega Ave,Eagle Rock,CA,99999,False,N,400,2023-08-03T00:00:00,,2020-10-08T00:00:00,,,0,9,0,I,05,13,,Micah Alexie.Canlobo@example.com,,0.0,0,,999,9,9,Ninth Grade
99400386,0,01,994716,,994,386,9940000386,Cantos,Kellie,B,F,11,11,Eleventh Grade,2005-05-03T00:00:00,M/M C Cantos,7775554705,,1109 S Banana Avenue,Eagle Rock,CA,99999,1109 S Banana Avenue,Eagle Rock,CA,99999,False,Y,,2014-05-30T00:00:00,2023-02-06T00:00:00,2011-05-03T00:00:00,,,0,9,784,E,01,13,,Kellie.Cantos@example.com,,0.0,0,,0,12,12,Twelfth Grade
99400387,0,00,994716,,994,387,9940000387,Cantu,Amber,N,F,11,11,Eleventh Grade,2006-05-12T00:00:00,M/M C Cantu,7775553859,,1107 E Walton Rd,Eagle Rock,CA,99999,1107 E Walton Rd,Eagle Rock,CA,99999,False,Y,,2014-05-30T00:00:00,,2011-08-08T00:00:00,,,0,9,652,E,00,11,,Amber.Cantu@example.com,,25.0,0,,0,12,12,Twelfth Grade
99400388,0,00,994623,,994,388,9940000388,Cantu,Cristobal,R,M,9,9,Ninth Grade,2008-07-10T00:00:00,M/M C Cantu,7775553859,,1107 E Woodridge,Eagle Rock,CA,99999,1107 E Woodridge,Eagle Rock,CA,99999,False,Y,,2010-09-02T00:00:00,,2013-08-15T00:00:00,,,0,9,652,E,00,12,,Cristobal.Cantu@example.com,,8.0,0,,0,10,10,Tenth Grade
99400389,0,00,994708,,994,389,9940000389,Capellaro,Victoria,Gayle,F,12,12,Twelfth Grade,2004-08-15T00:00:00,M/M C Capellaro,7775559943,,334 N Roberts,Eagle Rock,CA,99999,334 N Roberts,Eagle Rock,CA,99999,False,N,700,2017-09-07T00:00:00,,2010-08-15T00:00:00,,,0,9,1566,E,00,13,,Victoria.Capellaro@example.com,,12.0,0,,0,13,13,Reserved for Graduating Seniors
99400390,0,00,994708,,994,390,9940000390,Caraway,Mario,J,M,12,12,Twelfth Grade,2005-05-28T00:00:00,M/M C Caraway,7775554980,,997 E Florence Av,Eagle Rock,CA,99999,997 E Florence Av,Eagle Rock,CA,99999,False,N,700,2016-09-01T00:00:00,,2010-05-28T00:00:00,,,2,9,831,E,00,12,,Mario.Caraway@example.com,,10.0,0,,0,13,13,Reserved for Graduating Seniors
99400391,0,01,994929,,994,391,9940000391,Carbajal,Abner,,M,12,12,Twelfth Grade,2005-01-26T00:00:00,M/M C Carbajal,7775557220,,11661 E Cienega Ave,Eagle Rock,CA,99999,11661 E Cienega Ave,Eagle Rock,CA,99999,False,Y,100,2020-09-05T00:00:00,,2010-01-26T00:00:00,,,0,9,4597,R,01,14,,Abner.Carbajal@example.com,,33.0,0,,0,13,13,Reserved for Graduating Seniors
99400392,0,01,994716,,994,392,9940000392,Cardenas,David,,M,11,11,Eleventh Grade,2005-11-19T00:00:00,M/M C Cardenas,7775553182,,1134 Windsor Place,Eagle Rock,CA,99999,1134 Windsor Place,Eagle Rock,CA,99999,False,Y,,2016-01-28T00:00:00,,2011-08-08T00:00:00,,,0,9,545,L,01,14,,David.Cardenas@example.com,,51.0,0,,0,12,12,Twelfth Grade
99400393,0,00,0,,994,393,9940000393,Cardoze,Cody,Andrew,M,8,8,Eighth Grade,2009-12-03T00:00:00,M/M C Cardoze,7775557640,,885 Essex St,Eagle Rock,CA,99999,885 Essex St,Eagle Rock,CA,99999,False,Y,700,2023-08-03T00:00:00,,2013-09-04T00:00:00,,,0,9,0,E,00,13,,Cody.Cardoze@example.com,,0.0,0,,999,9,9,Ninth Grade
99400394,0,00,994623,,994,394,9940000394,Carl,Holly,F,F,9,9,Ninth Grade,2008-05-13T00:00:00,M/M C Carl,7775558023,,1106 W Bellows St,Eagle Rock,CA,99999,1106 W Bellows St,Eagle Rock,CA,99999,False,N,700,2010-09-02T00:00:00,,2013-08-15T00:00:00,,,0,9,1276,E,00,13,,Holly.Carl@example.com,,0.0,0,,0,10,10,Tenth Grade
99400395,0,00,994708,,994,395,9940000395,Carlock,Harold,A,M,12,12,Twelfth Grade,2005-08-16T00:00:00,M/M C Carlock,7775553372,,661 Saint Malo St.,Eagle Rock,CA,99999,661 Saint Malo St.,Eagle Rock,CA,99999,False,N,600,2017-05-19T00:00:00,2023-01-17T00:00:00,2010-08-16T00:00:00,,,0,9,572,E,00,11,,Harold.Carlock@example.com,,0.0,0,,0,13,13,Reserved for Graduating Seniors
99400396,0,00,994723,,994,396,9940000396,Carlock,Lizet,,F,10,10,Tenth Grade,2007-07-03T00:00:00,M/M C Carlock,7775553372,,661 S Saint  Malo St,Eagle Rock,CA,99999,661 S Saint  Malo St,Eagle Rock,CA,99999,False,N,600,2018-08-17T00:00:00,,2012-08-17T00:00:00,,,0,9,572,E,00,11,,Lizet.Carlock@example.com,,4.0,0,,0,11,11,Eleventh Grade
99400397,0,00,994723,,994,397,9940000397,Carnes,Daniel,M,M,11,11,Eleventh Grade,2006-07-03T00:00:00,M/M C Carnes,7775553407,,1148 E Swain St.,Eagle Rock,CA,99999,1148 E Swain St.,Eagle Rock,CA,99999,False,N,299,2018-09-01T00:00:00,,2011-09-01T00:00:00,,,1,9,584,E,00,11,,Daniel.Carnes@example.com,,19.0,0,,0,12,12,Twelfth Grade
99400398,0,00,994623,,994,398,9940000398,Carosa,Zachary,J,M,9,9,Ninth Grade,2007-10-13T00:00:00,M/M C Carosa,7775559719,,11844 Squire Dr,Eagle Rock,CA,99999,11844 Squire Dr,Eagle Rock,CA,99999,False,N,700,2013-05-17T00:00:00,,2013-08-15T00:00:00,,,0,9,1527,E,00,11,,Zachary.Carosa@example.com,,25.0,0,,0,10,10,Tenth Grade
99400399,0,00,994708,,994,399,9940000399,Carr,Michael,H,M,12,12,Twelfth Grade,2005-09-13T00:00:00,M/M C Carr,7775552503,,1110 N Churchill Dr,Eagle Rock,CA,99999,1110 N Churchill Dr,Eagle Rock,CA,99999,False,N,600,2016-09-01T00:00:00,,2010-09-13T00:00:00,,,0,9,435,E,00,12,,Michael.Carr@example.com,,0.0,0,,0,13,13,Reserved for Graduating Seniors
99400400,0,00,994723,,994,400,9940000400,Carrasco,Ashlei,,F,10,10,Tenth Grade,2007-09-10T00:00:00,M/M C Carrasco,7775552316,,1134 S Glenellen Ave,Eagle Rock,CA,99999,1134 S Glenellen Ave,Eagle Rock,CA,99999,False,Y,,2016-10-28T00:00:00,,2012-08-09T00:00:00,,,0,9,410,E,00,12,,Ashlei.Carrasco@example.com,,10.0,0,,0,11,11,Eleventh Grade
99400401,0,01,0,,994,401,9940000401,Carrasco,Leerah,Marlene,F,8,8,Eighth Grade,2010-10-24T00:00:00,M/M C Carrasco,7775559356,,1126 E Renwick Rd,Eagle Rock,CA,99999,1126 E Renwick Rd,Eagle Rock,CA,99999,False,Y,100,2023-08-03T00:00:00,,2019-09-04T00:00:00,,,0,9,0,I,01,13,,Leerah.Carrasco@example.com,,0.0,0,,999,9,9,Ninth Grade
99400402,0,00,994716,,994,402,9940000402,Carrasco,Oscar,J,M,11,11,Eleventh Grade,2006-01-13T00:00:00,M/M C Carrasco,7775552316,,1134 S Glenellen,Eagle Rock,CA,99999,1134 S Glenellen,Eagle Rock,CA,99999,False,N,700,2016-04-28T00:00:00,,2011-08-08T00:00:00,,,0,9,410,E,00,13,,Oscar.Carrasco@example.com,,10.0,0,,0,12,12,Twelfth Grade
99400403,0,00,0,,994,403,9940000403,Carrillo,Aaron,Jacob Nicholas,M,8,8,Eighth Grade,2010-03-05T00:00:00,M/M C Carrillo,7775554699,,5555 Cogswell Rd,Eagle Rock,CA,99999,5555 Cogswell Rd,Eagle Rock,CA,99999,False,N,700,2023-08-03T00:00:00,,2020-09-02T00:00:00,,,0,9,0,E,00,12,,Aaron.Carrillo@example.com,,0.0,0,,999,9,9,Ninth Grade
99400404,0,00,0,,994,404,9940000404,Carrillo,Anthony,,M,8,8,Eighth Grade,2010-04-06T00:00:00,M/M C Carrillo,7775557176,,664 Claraday St Apt 8,Eagle Rock,CA,99999,664 Claraday St Apt 8,Eagle Rock,CA,99999,False,Y,600,2023-08-03T00:00:00,,2022-08-26T00:00:00,,,0,9,8967,E,00,11,,Anthony.Carrillo@example.com,,0.0,0,,999,9,9,Ninth Grade
99400405,0,00,0,,994,405,9940000405,Carrillo,Bernard,,M,8,8,Eighth Grade,2010-05-04T00:00:00,M/M C Carrillo,7775555841,,221 E Arrow Hwy Spc 54,Eagle Rock,CA,99999,221 E Arrow Hwy Spc 54,Eagle Rock,CA,99999,False,Y,100,2023-08-03T00:00:00,,2021-08-29T00:00:00,,,0,9,0,E,00,12,,Bernard.Carrillo@example.com,,0.0,0,,999,9,9,Ninth Grade
99400406,0,00,0,,994,406,9940000406,Carrillo,Kurt,,M,8,8,Eighth Grade,2010-04-06T00:00:00,M/M C Carrillo,7775558557,,664 Claraday St Apt 8,Eagle Rock,CA,99999,664 Claraday St Apt 8,Eagle Rock,CA,99999,False,Y,600,2023-08-03T00:00:00,,2022-08-26T00:00:00,,,0,9,8967,E,00,11,,Kurt.Carrillo@example.com,,0.0,0,,999,9,9,Ninth Grade
99400407,0,00,0,,994,407,9940000407,Carrillo,Miya,Elizabeth,F,8,8,Eighth Grade,2010-06-25T00:00:00,M/M C Carrillo,9998320550,,5512 N Bonnie Cove Ave,Eagle Rock,CA,99999,5512 N Bonnie Cove Ave,Eagle Rock,CA,99999,False,Y,700,2023-08-03T00:00:00,,2022-08-26T00:00:00,,,0,9,3500,E,00,12,,Miya.Carrillo@example.com,,0.0,0,,999,9,9,Ninth Grade
99400408,0,00,994716,,994,408,9940000408,Carroll,Michael,M,M,11,11,Eleventh Grade,2005-02-21T00:00:00,M/M C Carroll,7775552956,,771 E Claraday St #5,Eagle Rock,CA,99999,771 E Claraday St #5,Eagle Rock,CA,99999,False,N,700,2017-05-20T00:00:00,,2011-08-08T00:00:00,,,0,9,514,E,00,11,,Michael.Carroll@example.com,,7.0,0,,0,12,12,Twelfth Grade
99400409,0,00,994708,,994,409,9940000409,Carruthers,Joseph,James,M,12,12,Twelfth Grade,2005-05-09T00:00:00,M/M C Carruthers,7775553594,,1117 Stella,Eagle Rock,CA,99999,1117 Stella,Eagle Rock,CA,99999,False,N,700,2016-09-01T00:00:00,,2010-05-09T00:00:00,,,1,9,616,E,00,12,,Joseph.Carruthers@example.com,,27.0,0,,0,13,13,Reserved for Graduating Seniors
99400410,0,00,994723,,994,410,9940000410,Carruthers,Kristen,L,F,10,10,Tenth Grade,2007-08-10T00:00:00,M/M C Carruthers,7775553594,,1117 Stella,Eagle Rock,CA,99999,1117 Stella,Eagle Rock,CA,99999,False,N,700,2015-05-12T00:00:00,,2012-08-09T00:00:00,,,0,9,616,E,00,11,,Kristen.Carruthers@example.com,,10.0,0,,0,11,11,Eleventh Grade
99400411,0,00,994708,,994,411,9940000411,Carter,Cristina,Michele,F,12,12,Twelfth Grade,2005-07-14T00:00:00,M/M C Carter,7775550334,,994 E Heather St,Eagle Rock,CA,99999,994 E Heather St,Eagle Rock,CA,99999,False,N,600,2016-09-01T00:00:00,,2010-07-14T00:00:00,,,0,9,68,E,00,12,,Cristina.Carter@example.com,,3.0,0,,0,13,13,Reserved for Graduating Seniors
99400412,0,01,994623,,994,412,9940000412,Casaya,Coleman,,M,9,9,Ninth Grade,2007-08-13T00:00:00,M/M C Casaya,7775558452,,22210 E Clearpoint Hwy #19,Eagle Rock,CA,99999,22210 E Clearpoint Hwy #19,Eagle Rock,CA,99999,False,Y,,2011-09-07T00:00:00,,2013-08-15T00:00:00,,,0,9,1334,L,01,12,,Coleman.Casaya@example.com,,30.0,0,,0,10,10,Tenth Grade
99400413,0,00,994623,,994,413,9940000413,Casaya,Kristen,Joanne,F,9,9,Ninth Grade,2008-05-07T00:00:00,M/M C Casaya,7775556964,,1175 E Talmadge St. #106,Eagle Rock,CA,99999,1175 E Talmadge St. #106,Eagle Rock,CA,99999,False,Y,,2013-09-07T00:00:00,,2013-08-15T00:00:00,,,0,9,1137,E,00,11,,Kristen.Casaya@example.com,,14.0,0,,0,10,10,Tenth Grade
99400414,0,00,0,,994,414,9940000414,Case,Albert,,M,8,8,Eighth Grade,2010-05-26T00:00:00,M/M C Case,7775552943,,223 Essex St,Eagle Rock,CA,99999,223 Essex St,Eagle Rock,CA,99999,False,N,600,2023-08-03T00:00:00,,2013-09-04T00:00:00,,,0,9,0,E,00,15,,Albert.Case@example.com,,0.0,0,,999,9,9,Ninth Grade
99400415,0,00,994623,,994,415,9940000415,Case,Jesse,Roy,M,9,9,Ninth Grade,2008-04-09T00:00:00,M/M C Case,7775559307,,22042 E Clearpoint Hwy #172,Eagle Rock,CA,99999,22042 E Clearpoint Hwy #172,Eagle Rock,CA,99999,False,N,700,2019-08-15T00:00:00,,2013-08-16T00:00:00,,,0,9,1457,E,,12,,Jesse.Case@example.com,,17.0,0,,0,10,10,Tenth Grade
99400416,0,00,994623,,994,416,9940000416,Case,Matthew,Alexander,M,9,9,Ninth Grade,2007-12-03T00:00:00,M/M C Case,7775559385,,223 E Sussex St,Eagle Rock,CA,99999,223 E Sussex St,Eagle Rock,CA,99999,False,N,600,2012-08-31T00:00:00,,2013-08-15T00:00:00,,,0,9,1471,E,00,12,,Matthew.Case@example.com,,14.0,0,,0,10,10,Tenth Grade
99400417,0,00,994723,,994,417,9940000417,Casey,Sandra,R,F,10,10,Tenth Grade,2007-01-19T00:00:00,M/M C Casey,7775553697,,552 N Mountain View Ave,Eagle Rock,CA,99999,552 N Mountain View Ave,Eagle Rock,CA,99999,False,N,207,2019-08-16T00:00:00,,2012-08-17T00:00:00,,,0,9,628,E,00,12,,Sandra.Casey@example.com,,9.0,0,,0,11,11,Eleventh Grade
99400418,0,00,994723,,994,418,9940000418,Casini,Elisabeth,Marie,F,10,10,Tenth Grade,2007-12-10T00:00:00,M/M C Casini,7775554721,,1130 Blue Cove Ave,Eagle Rock,CA,99999,1130 Blue Cove Ave,Eagle Rock,CA,99999,False,N,700,2018-11-15T00:00:00,,2012-11-15T00:00:00,,,0,9,788,E,00,12,,Elisabeth.Casini@example.com,,4.0,0,,0,11,11,Eleventh Grade
99400419,0,00,0,,994,419,9940000419,Cassidy,Kendra,K,F,8,8,Eighth Grade,2009-01-10T00:00:00,M/M K Cassidy,9995054925,,12742 Newport Ave #A,Eagle Rock,CA,99999,12742 Newport Ave #A,Eagle Rock,CA,99999,False,N,700,2023-08-03T00:00:00,,,,,0,9,0,E,,,,Kendra.Cassidy@example.com,,0.0,0,,999,9,9,Ninth Grade
99400420,0,01,994723,,994,420,9940000420,Castaneda,Brenton,,M,10,10,Tenth Grade,2006-01-22T00:00:00,M/M C Castaneda,7775550627,,1134 E Clinton Place,Eagle Rock,CA,99999,1134 E Clinton Place,Eagle Rock,CA,99999,False,Y,,2017-08-25T00:00:00,,2012-08-09T00:00:00,,,0,9,125,I,01,13,,Brenton.Castaneda@example.com,,15.0,0,,0,11,11,Eleventh Grade
99400421,0,01,994716,,994,421,9940000421,Castellanos,Joshua,,M,11,11,Eleventh Grade,2005-01-22T00:00:00,M/M C Castellanos,7775559687,,1146 Stonehenge Dr,Eagle Rock,CA,99999,1146 Stonehenge Dr,Eagle Rock,CA,99999,False,Y,,2014-05-30T00:00:00,,2011-08-08T00:00:00,,,0,9,1520,I,01,11,,Joshua.Castellanos@example.com,,29.0,0,,0,12,12,Twelfth Grade
99400422,0,00,0,,994,422,9940000422,Castellanos,Raymond,,M,8,8,Eighth Grade,2010-08-27T00:00:00,M/M C Castellanos,7775556446,,1114 Crown St,Eagle Rock,CA,99999,1114 Crown St,Eagle Rock,CA,99999,False,Y,100,2023-08-03T00:00:00,,2013-09-04T00:00:00,,,0,9,0,E,00,11,,Raymond.Castellanos@example.com,,0.0,0,,999,9,9,Ninth Grade
99400423,0,01,994723,,994,423,9940000423,Castellon,Lindsay,,F,10,10,Tenth Grade,2006-03-07T00:00:00,M/M C Castellon,7775556244,,663 N Dunfield Ave,Eagle Rock,CA,99999,663 N Dunfield Ave,Eagle Rock,CA,99999,False,Y,,2016-09-10T00:00:00,,2012-08-09T00:00:00,,,0,9,1026,I,01,13,,Lindsay.Castellon@example.com,,0.0,0,,0,11,11,Eleventh Grade
99400424,0,01,994623,,994,424,9940000424,Castillo,Jennifer,,F,9,9,Ninth Grade,2007-12-30T00:00:00,M/M C Castillo,7775559506,,"1102 Woodridge, #C",Eagle Rock,CA,99999,"1102 Woodridge, #C",Eagle Rock,CA,99999,False,Y,,2016-01-13T00:00:00,,2013-08-15T00:00:00,,,0,9,1492,I,01,14,,Jennifer.Castillo@example.com,,17.0,0,,0,10,10,Tenth Grade
